authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount
303585529,lopezcordoba1,lopezcordoba1,2011-05-22 21:59:44,0,1076,2068
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
279848781,marraquecho,DkDnTskin69,2011-04-09 22:12:33,0,177,420
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43733,370
116462727,هاري,adames_69,2010-02-22 08:56:27,0,128,240
1108456804323917824,Germán SB,GermnSB1,2019-03-20 13:54:31,0,538,756
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43733,370
247508231,Ansue ,Ansue_chiniitos,2011-02-04 17:18:58,0,143,107
1006733580729573376,Robert Rodriguez,RobertR88126834,2018-06-12 21:02:44,0,38,41
79556851,JESUS HERRERA,FIRSTKALEL,2009-10-03 14:22:33,0,772,3725
1129511194363015169,among_us_sabotage,AmongSabotage,2019-05-17 16:17:08,0,62,260
304060350,Mar Ártico,mgao71,2011-05-23 15:26:51,0,11496,8670
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
435460524,Jorge Nicanor Bart,jnicanorb,2011-12-12 20:50:38,0,33,754
1965374167,Trafico_Colima,Trafico_Colima,2013-10-16 12:57:30,0,2610,716
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
111343487,Rubén Aguilar,gatillorasta,2010-02-04 09:58:26,0,34,151
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
156411459,Novedades de Quintana Roo,novedadesqroo,2010-06-16 15:54:50,0,128983,1481
1921656516,Edu Vasat,EduVasat,2013-09-30 18:09:44,0,3238,1875
1159572289093902336,Santi ,ElQueSuspiria,2019-08-08 15:09:12,0,4,193
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
337425370,Roo Lopez,el_roo28,2011-07-17 18:53:47,0,171,395
239915676,Arturo Hernandez,roxarut,2011-01-18 12:43:40,0,41,234
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
2826319492,elbigdatamx,ElBigDataMx,2014-10-12 16:11:53,0,40365,18478
1239320395431493632,Adry_Luna,AdryLujambio,2020-03-15 16:40:29,0,15,160
1153306818233245697,Hugo,Hugo70662616,2019-07-22 08:12:27,0,0,27
1158856942456049666,Cinco Radio Oficial,laredcincoradio,2019-08-06 15:46:40,0,175072,298
1145450239513509888,Roland,Roland46195615,2019-06-30 15:53:13,0,2,18
116493136,CAPUFE,CAPUFE,2010-02-22 11:12:06,1,1082216,27
351623658,Autopista Urbana Sur,AUSurMx,2011-08-09 08:27:13,0,14437,295
85253363,Jonathan Flores,ninjachilango,2009-10-26 00:28:50,0,575,1964
3306323072,Comisión del Agua del Estado de México,CaemEdomex,2015-08-04 13:59:47,0,18246,889
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43178,86
92318542,JM.Flearzey oficial,flearzey,2009-11-24 11:20:28,0,71,358
203811321,Ramiro Suarez,ramirosuarez1,2010-10-16 23:54:55,0,852,768
878239766428471296,IMSS CDMXNorte,IMSSCDMXNorte,2017-06-23 07:14:12,0,4328,1252
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43737,370
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43737,370
561471584,Fiscalía CDMX,FiscaliaCDMX,2012-04-23 15:12:02,1,442149,184
302169582,Maricarmen Vélez,velezizquierdo,2011-05-20 12:32:05,0,2157,790
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935869,133
77294943,Sem Soto,Sem_Soto,2009-09-25 13:49:39,0,513,579
1241146494264020992,Karina Castañeda Estrada,KarinaCaEs,2020-03-20 17:36:09,0,13,120
91947999,Chisme Time,chismetime,2009-11-23 00:00:07,0,308,12
45055913,David,dr_ochoa_l,2009-06-05 19:51:48,0,257,1905
22664647,javier,javiermalagon,2009-03-03 13:32:53,0,9937,195
187425470,Arturo,arturitocohen,2010-09-05 23:22:32,0,1297,2194
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43737,370
1338388441,Dany Billy,NokioLumio,2013-04-08 23:34:37,0,94,322
186245863,Francisco,franco_jr_2000,2010-09-02 17:20:20,0,18,105
865354495991087104,5to. Poder,5toPoderqroo,2017-05-18 17:52:44,0,2145,2105
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
1052262255180599298,LaPoliciaca24/7Ags,L7ags,2018-10-16 12:17:26,0,309,343
81944574,José Manuel,josemanuel_soto,2009-10-12 16:25:57,0,305,553
1338388441,Dany Billy,NokioLumio,2013-04-08 23:34:37,0,94,322
118306238,Isha Kingsley ?,AbbeyKingsley,2010-02-28 01:12:08,0,3909,1270
287948653,Arcturus Magnus,artumonek,2011-04-25 18:01:39,0,288,455
143462171,Dogtor Catlaviz,MVZCesarGG,2010-05-13 08:42:55,0,433,753
725401400713211904,AC ProCoyoacán,AcProcoyoacan,2016-04-27 13:09:06,0,3088,523
2964822029,Jesús Alcalá,yesus_alcala62,2015-01-06 13:43:54,0,9,96
145007852,Héctor Cid,hecid,2010-05-17 16:19:56,0,2111,399
166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935871,133
540354748,Gaby García J,shebeaver27,2012-03-29 17:18:55,0,90,414
1249367271761416199,Mart Mackfly,MartiniCorleone,2020-04-12 10:02:44,0,2,116
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
580044536,CrysP,Crystian_85,2012-05-14 10:59:42,0,34,221
913457538,Juan Manuel Garcia Carmona,mvz_JuanManuel,2012-10-29 17:30:41,0,5080,4453
915644359, Servicios Warrior ,SIW_12,2012-10-30 16:34:27,0,1383,2540
1093935434,𝓐𝓁𝓂𝒶 ,AsenetFdez,2013-01-15 20:54:11,0,1326,2139
1556189256,Xochimilco Vivo,XochimilcoVivo,2013-06-29 11:59:30,0,3951,262
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935873,133
1052262255180599298,LaPoliciaca24/7Ags,L7ags,2018-10-16 12:17:26,0,309,343
779044267696107520,Paseos de Churubusco,PaseoChurubusco,2016-09-22 13:46:42,0,387,26
166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935869,133
172346252,Unidad de Contacto del Secretario SSC CDMX,UCS_GCDMX,2010-07-29 07:52:54,1,669213,86
993577801004605440,Denuncia Ciudadana,rt_denuncia,2018-05-07 13:46:22,0,1937,1075
175153406,*Denuncias Zona Arenales caracol ampliación etc..*,Denuncia_Vca,2010-08-05 13:39:49,0,1055,53
1298821654865489920,SCORPIO,SCORPIO06220193,2020-08-26 21:17:08,0,4,26
1298821654865489920,SCORPIO,SCORPIO06220193,2020-08-26 21:17:08,0,4,26
1298821654865489920,SCORPIO,SCORPIO06220193,2020-08-26 21:17:08,0,4,26
564258083,Carlos Urruchúa,scas17,2012-04-26 21:27:57,0,158,285
126339790,Plantae,DanKerenski,2010-03-25 09:01:13,0,1219,1011
736631806967975936,Pepe,CarlosTigtaz,2016-05-28 12:54:43,0,11,33
1965374167,Trafico_Colima,Trafico_Colima,2013-10-16 12:57:30,0,2610,716
130686364,Fernando Vázquez,fdvg,2010-04-07 18:57:03,0,2406,2079
1249011649702440961,Axel galvez,Axelgalvez2,2020-04-11 10:29:31,0,0,101
1249011649702440961,Axel galvez,Axelgalvez2,2020-04-11 10:29:31,0,0,101
1144694937696526336,Rildo Rosales,rildo_rosales,2019-06-28 13:51:55,0,49,114
153113590,Luis San Agustin,Luis_SnAgstn94,2010-06-07 12:30:27,0,240,910
800543441482485760,Rolando,rolandoDsanchez,2016-11-20 21:36:44,0,42,733
564258083,Carlos Urruchúa,scas17,2012-04-26 21:27:57,0,158,285
4061718254,Olaf Flores,olaf_diego,2015-10-29 15:37:50,0,108,1200
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926207,763
177289328,AlertasViales Toluca,VialidadToluca,2010-08-11 13:11:28,0,19689,31
1161669000,aguilamatianoenergy,cmmarianoenergy,2013-02-08 19:40:13,0,3,58
131216754,AGENCIA MVT,AGENCIAMVT,2010-04-09 10:33:47,0,13967,503
1117588993,Jay Morrigu,Jay_morrigu,2013-01-24 13:37:03,0,476,1839
293063533,JORGE BECERRIL JB/8,MrElDiablo8,2011-05-04 12:00:15,1,172338,888
840191863,JQ,solfisc,2012-09-22 12:02:50,0,0,17
1025039096517939201,Reporte Santa Fe,ReporteSantaFe,2018-08-02 09:22:19,0,321,24
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
117183854,alex,sidvicius75,2010-02-24 14:19:26,0,556,1751
89500018,JULIO LOPEZ,TIFOZY8,2009-11-12 11:56:45,0,343,2739
3642879855,Fotopoulos,saradis1231,2015-09-13 08:25:23,0,17,70
293063533,JORGE BECERRIL JB/8,MrElDiablo8,2011-05-04 12:00:15,1,172339,888
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
116875946,LUIS M.R.P. ,LUISMIGUELRP,2010-02-23 15:17:16,0,24,372
1350309672,lemasRM,_maguile,2013-04-13 15:55:46,0,445,344
845464918329638912,AddyMed,amevi06,2017-03-24 20:38:39,0,78,229
113435510,Mon,monicaindex,2010-02-11 13:11:21,0,348,275
1143343210892103681,mauricio ruiz,Mario_GN25,2019-06-24 20:20:38,0,3,60
140582232,Areli Rodríguez,SARC1973,2010-05-05 16:00:12,0,2351,2873
240783009,Karen Ulibarri,Karen_Ulibarri,2011-01-20 12:48:22,0,613,773
256670956,Laura Zazueta,laurazg_AMPI,2011-02-23 14:55:36,0,885,2124
869338814170497025,Lorena Garcia,LorenaGcH_,2017-05-29 17:44:59,0,7,126
145007852,Héctor Cid,hecid,2010-05-17 16:19:56,0,2111,399
212748264,Elke Beckmann,elkebw,2010-11-06 17:20:43,0,12,154
2435783755,Cdcessar,Cdcessar,2014-04-09 11:14:06,0,28,453
1447600128,Sandra Iturbe,SandyIturbeSeg,2013-05-21 18:51:46,0,13,316
729172925534720000,Abii Murga,abigornio,2016-05-07 22:55:47,0,45,120
117183854,alex,sidvicius75,2010-02-24 14:19:26,0,556,1751
469046040,Dany Bolton,danyhate_11,2012-01-19 23:20:41,0,42,926
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
129438511,AnDrÉs,amtzmen,2010-04-04 02:21:06,0,34,256
826562212122730500,Justiciero,Justici24511951,2017-01-31 16:46:02,0,399,339
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43177,86
163088870,Policía Estatal de Querétaro,poesqro,2010-07-05 08:32:58,0,66375,135
102591670,Leonardo,leonardoraziel,2010-01-06 23:55:34,0,1053,1116
2148142861,AL ROJO VIVO,LocutorAlejo,2013-10-21 19:49:06,0,9907,1607
132654328,Yorch BK,liciusjorge,2010-04-13 14:48:21,0,171,633
57090660,walo,wallybec,2009-07-15 12:14:09,0,507,1077
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43737,370
119454087,Miguel Ñz,zoon_politik,2010-03-03 12:11:07,0,1535,1540
592991569,RGradilla,ruthgradilla,2012-05-28 13:19:22,0,36,113
177289328,AlertasViales Toluca,VialidadToluca,2010-08-11 13:11:28,0,19689,31
38937670,Lunadescalza,Lunadescalza,2009-05-09 16:03:30,0,697,373
2964822029,Jesús Alcalá,yesus_alcala62,2015-01-06 13:43:54,0,9,96
1145450239513509888,Roland,Roland46195615,2019-06-30 15:53:13,0,2,18
618365815,Suzy,SusiGuardado,2012-06-25 13:20:33,0,44,165
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43177,86
1258096801531510784,mvquinoy,mvquinoy,2020-05-06 12:10:42,0,13,32
588375555,LRLR,lrlozanor26,2012-05-23 07:38:16,0,5,55
1288656266433363970,Osmar Man,osmar_man,2020-07-29 20:03:01,0,4,4
708134519983898625,Cristian Ibarra,Cristian_Qro,2016-03-10 21:36:40,0,200,1905
315451237,YO LO VI.,Gato_Samm,2011-06-11 16:06:46,0,14946,12
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926207,763
135617552,Juanito Wick,MrPMOuEsEich,2010-04-21 14:31:59,0,178,2197
607397475,Lizz,PalaciosLizz,2012-06-13 09:45:01,0,621,1142
327065988,Antonio Ibarra,AntonioIbarra4,2011-06-30 17:11:26,0,16,345
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
630220760,Hank Scorpio,CescSando,2012-07-08 07:40:10,0,175,997
2452071732,chicayeye,nandenaye,2014-04-18 17:43:31,0,30,276
1335263659,Centro Integrado de Operaciones Rosario,CIOR_Rosario,2013-04-07 16:43:41,0,29696,189
150416613,Misael Castro,DarKWish1,2010-05-31 16:00:31,0,28,297
944093036652273664,La Colonia Juárez,LaColoniaJuarez,2017-12-22 00:31:35,0,6032,754
187425470,Arturo,arturitocohen,2010-09-05 23:22:32,0,1297,2194
1274618367677169664,Cristian Hernández,Cristia80237201,2020-06-21 02:21:30,0,0,24
912977375666872320,Vicente Mosqueda Reyna,VicenteMosqued2,2017-09-27 03:49:03,0,20,313
559179010,julio magana,yulmag0486,2012-04-20 21:57:27,0,140,1517
559179010,julio magana,yulmag0486,2012-04-20 21:57:27,0,140,1517
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
3497046432,mediterraneo1821,andresmoraless9,2015-09-08 15:24:19,0,112,1426
862540332,.,1605soto,2012-10-04 23:13:45,0,18,113
1240808338302087169,Agustín José Jurado Rueda,AgustnJosJurad1,2020-03-19 19:12:35,0,2,7
172346252,Unidad de Contacto del Secretario SSC CDMX,UCS_GCDMX,2010-07-29 07:52:54,1,669209,85
2557651128,Vianey,VianesanzVianey,2014-06-09 16:37:17,0,139,454
351623658,Autopista Urbana Sur,AUSurMx,2011-08-09 08:27:13,0,14437,295
1062193371207360512,Maush Alv,maush_Alv53,2018-11-12 22:00:09,0,53,816
1245598265141129216,Vecinos Unidos,VecinosUnidos4U,2020-04-02 00:25:54,0,4,56
49543623,Cherry Pie ,alemakesusmile,2009-06-21 23:08:43,0,1681,420
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
98665795,Gin Tonic,sarahiso,2009-12-22 10:12:00,0,4960,565
148636379,Pawa,PawieRos,2010-05-27 00:13:45,0,227,498
106955108,Revista Valores,RevistaValores,2010-01-20 23:05:49,0,5966,1497
148395960,Mario del Rock,masrockmario,2010-05-26 09:54:47,0,10276,7051
3218834090,Betty Gaspar,betty_corree,2015-05-17 19:51:46,0,851,2020
8727232,Miguel Cane,AliasCane,2007-09-07 10:09:00,0,12492,425
124653341,Carmen,Utopia_Urbana,2010-03-19 21:41:34,0,5153,1331
117292815,Alfonso,orbealfonso,2010-02-24 22:03:15,0,32,134
325311647,Ivan Zeus,jicp007,2011-06-27 20:48:50,0,141,358
163686326,Alvaro Perez,AlvaroPVega,2010-07-06 19:27:17,0,244,320
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
70870916,Daniel Alejandro,_Dan_Ram,2009-09-01 21:27:39,0,187,1887
1475539686,"amil⁷ - elle, él",apolito__,2013-06-01 14:00:20,0,1375,636
1287911513945186305,juan,juan52905817,2020-07-27 18:43:51,0,226,275
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
186204784,Booker,BookerCDMX,2010-09-02 15:05:20,0,8412,4569
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
147071830,Un tal 🅵🆁🅴🅳,FREDOHO,2010-05-22 22:11:05,0,1237,1020
191623166,Perla Vizcarra,DPerlaV,2010-09-16 16:40:02,0,193,187
389179056,Salvador Vega,sal_vega,2011-10-11 18:20:58,0,1067,5001
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43177,86
128099039,Juan Carlos Alarcón ,amarilloalarcon,2010-03-30 21:02:00,0,28629,8022
2163625190,CS NOTICIAS COAHUILA,CsNoticias_Coah,2013-10-29 16:12:03,0,2968,4947
186204784,Booker,BookerCDMX,2010-09-02 15:05:20,0,8413,4570
1193913264662552576,Antonio Huitzil,AntonioHuitzil2,2019-11-11 09:28:10,0,920,193
1968267638,Emergencias Unidas,codigo75,2013-10-18 00:00:34,0,10144,36
143322389,Luis Antonio Alfaro,luis_alfaros,2010-05-12 22:47:30,0,1163,778
149610014,N A Y I B,imnayibnava,2010-05-29 12:46:18,0,1388,921
2826319492,elbigdatamx,ElBigDataMx,2014-10-12 16:11:53,0,40355,18479
58340018,Miriam Villar,misavi8,2009-07-19 18:45:38,0,3835,3665
37767228,AUTOS y MAS con JoseRa Zavala,AutosyMas,2009-05-04 15:38:31,1,161123,292
748110248,Capital México,CapitalMexico,2012-08-09 16:59:40,0,42350,383
846720025,Activistas Urbanos CDMX,ActivistasCDMX,2012-09-25 21:49:10,0,1558,852
1245592348899176448,unionderepas,unionderepas,2020-04-02 00:02:20,0,2839,803
101437203,Luis Meixueiro,GreenMeix,2010-01-03 02:49:37,0,554,367
824410046297755655,Magdalena Turner,magdaturnerg,2017-01-25 18:14:06,0,2189,2291
25401359,NMás,nmas,2009-03-19 16:51:38,1,3390948,60
753022150030856193,El Dato Noticias Morelos,eldatomx,2016-07-12 18:24:05,0,2198,645
729094090281750529,MACITA,macitachule,2016-05-07 17:42:31,0,12,197
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926211,762
1154948184344539138,NR Comunicaciones,EnlacesNR,2019-07-26 20:54:39,0,22839,39
2445330312,Raúl Gutiérrez,RaulGtzNR,2014-04-15 05:50:28,0,252124,105
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926210,763
1309045585,hanny,ch_apis75,2013-03-27 18:58:55,0,81,676
1235670410,"Galeno forever,",moon_doc,2013-03-02 12:02:41,0,99,356
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926210,763
1052262255180599298,LaPoliciaca24/7Ags,L7ags,2018-10-16 12:17:26,0,309,343
1052733976740163584,juan miranda,caminarseguro,2018-10-17 19:31:53,0,3,122
97991215,mcruz,marcoscruz_99,2009-12-19 16:07:25,0,81,1538
175153406,*Denuncias Zona Arenales caracol ampliación etc..*,Denuncia_Vca,2010-08-05 13:39:49,0,1055,53
72597591,Paco Cherokee Metal,cherokee_metal,2009-09-08 10:38:07,0,50,142
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43737,370
757652871106048000,Caín de GameOxygen ,game_oxygen999,2016-07-25 13:04:55,0,6013,2602
292322435,Gian Hr,GianHr,2011-05-03 07:28:09,0,14,40
1277120852132274176,Marisol,Marisol72879615,2020-06-28 00:05:34,0,0,3
1113435654,Ximena Apisdorf Soto (ella),ximenaapisdorf,2013-01-22 22:34:03,0,5653,2124
3497046432,mediterraneo1821,andresmoraless9,2015-09-08 15:24:19,0,112,1426
98443003,DP Crew Profesionales,dp_crewpro,2009-12-21 12:42:28,0,557,732
223918033,Ari,ANTIMARCE,2010-12-07 11:42:39,0,146,287
288608564,Roberto Ochoa Romero,rochoaromero,2011-04-26 22:41:41,0,1427,757
1311869913582231552,juan,juan45636565,2020-10-01 21:25:46,0,1,35
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926211,762
1147982023,Jesus Hernandez,GuzzyJesus,2013-02-04 07:14:02,0,54,879
2557651128,Vianey,VianesanzVianey,2014-06-09 16:37:17,0,139,454
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926210,763
423629976,Rick Rodríguez,RickRodgez,2011-11-28 12:59:53,0,153,504
163712499,DINNI  TORRES,norahdi66,2010-07-06 20:52:15,0,1041,1811
110045055, @87PUNTO3 ᴴᴰ ,87punto3,2010-01-30 22:30:50,0,6119,857
2557651128,Vianey,VianesanzVianey,2014-06-09 16:37:17,0,139,454
1272972714282758146,Vivo Noticias Veracruz,VivoNoticiasVer,2020-06-16 13:22:42,0,1448,476
1243345484271378433,Claudia Nuñez,Claudia01165991,2020-03-26 19:14:10,0,1,16
1235670410,"Galeno forever,",moon_doc,2013-03-02 12:02:41,0,99,356
2846029922,Gorgonio Chavez,ChavezGorgonio,2014-10-07 22:08:58,0,1,161
2846029922,Gorgonio Chavez,ChavezGorgonio,2014-10-07 22:08:58,0,1,161
2192719554,RAFAEL LORES,LORESRAFAEL,2013-11-13 12:23:20,0,39,55
166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935871,133
165226022,Hector Ortiz,hectorGOrtizP,2010-07-10 18:12:11,0,11,41
4845765030,elsa Romero López,elsitaRomero300,2016-02-01 13:12:57,0,58,251
4749645378,Coordinación Estatal de Protección Civil Zacatecas,PCEstatalZac,2016-01-12 14:07:12,0,4676,212
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926210,763
4806991876,Acabús,AcabusOficial,2016-01-14 13:23:16,0,2145,87
733896560635875329,AvancedeMorelos,AvancedeMorelos,2016-05-20 23:45:49,0,930,964
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
224414541,RodyMarr,rodymarr,2010-12-08 17:19:59,0,847,456
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
54738859,Milenio Laguna,MilenioLaguna,2009-07-07 18:36:41,0,102878,2411
2557651128,Vianey,VianesanzVianey,2014-06-09 16:37:17,0,139,454
477227920,Ruben Salazar III,RubenSalazarIII,2012-01-28 17:55:50,0,394,953
1235670410,"Galeno forever,",moon_doc,2013-03-02 12:02:41,0,99,356
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
1655899478,Krlos Kmacho,KrlosKmacho1,2013-08-08 11:57:37,0,10,68
3400381574,Renato Corona,recoayo,2015-08-30 23:25:24,0,191,784
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
1176577918174212097,Jesús Anaya,JesusAnayaMx,2019-09-24 13:24:47,0,5213,3447
1681729470,Carlos Astorga,Carlos58449191,2013-08-18 16:24:03,0,20,61
1155980679546593280,COMUNIDAD ACTIVA DE REPORTE A LA CIUDADANÍA,ActivaReporte,2019-07-29 17:17:25,0,2150,784
366755330,Marco Antonio,tonygarc19,2011-09-02 13:20:38,0,1262,1610
351623658,Autopista Urbana Sur,AUSurMx,2011-08-09 08:27:13,0,14437,295
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43178,86
1719704113,Zabdibany Cigarroa,zabcir,2013-09-01 11:18:06,0,4,80
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897300,69
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
1719704113,Zabdibany Cigarroa,zabcir,2013-09-01 11:18:06,0,4,80
842205242556993538,Olimpo Noticias Mx,OlimpoNotiMx,2017-03-15 20:45:52,0,743,84
1176193280662474755,Luz Maria,LuzMari40455582,2019-09-23 11:55:17,0,4,3
452674241,Max Lara,dkveo_lara,2012-01-01 21:49:52,0,164,520
898225344,✿.｡.:* ☆:**:. ASISTENCIA CIUDADANA CDMX .:**:.☆*.:,Picos6b,2012-10-22 13:25:42,0,2706,1760
81204761,Ramses Sanchez,ramses_sanchez,2009-10-09 15:17:38,0,290,227
108031698,#Rojo,hearma,2010-01-24 09:57:01,0,1034,1393
233402937,Arantxa R. C.,zazukyt,2011-01-02 22:02:06,0,328,592
2964822029,Jesús Alcalá,yesus_alcala62,2015-01-06 13:43:54,0,9,96
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43178,86
2445330312,Raúl Gutiérrez,RaulGtzNR,2014-04-15 05:50:28,0,252119,105
2859210027,leonardo,ncest7,2014-11-03 12:06:20,0,269,283
435910675,Vic PLL,Vicpll,2011-12-13 09:40:59,0,76,115
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
255481854,alex,jeshuale,2011-02-21 07:14:07,0,22,63
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
1103098512768667649,Adriana Romero,Adriana20680172,2019-03-05 19:02:34,0,15,140
152358615,La Silla Rota,lasillarota,2010-06-05 12:46:31,1,487670,3628
1278103803456180225,IRRADIA NOTICIAS MORELOS,IrradiaMorelos,2020-06-30 17:11:23,0,1501,0
2964822029,Jesús Alcalá,yesus_alcala62,2015-01-06 13:43:54,0,9,96
1051952384568512512,VALOR POR TAMAULIPAS,VALORPORTAMPS,2018-10-15 15:46:07,0,25888,14
594825168,M.A.R.X. ,marxtron,2012-05-30 11:02:57,0,451,564
910543963,Hipatia Rojas García,HipatiaRojas,2012-10-28 09:32:36,0,255,956
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
81164546,Diario de Morelos,DiariodeMorelos,2009-10-09 11:55:46,1,241926,98
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
1155980679546593280,COMUNIDAD ACTIVA DE REPORTE A LA CIUDADANÍA,ActivaReporte,2019-07-29 17:17:25,0,2150,784
1244775224786051075,9-1-1. GUERRERO,C4_Guerrero,2020-03-30 17:55:24,0,1453,18
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
2364855776,carlos,cglez70,2014-02-27 19:01:07,0,9,48
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
2519918330,Javier Mora,Javier_1Mora,2014-05-24 02:47:31,0,537,837
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
1207771294432821248,RIK KIKO,RIC_NOTICIAS,2019-12-19 15:15:35,0,1181,4036
415242374,Tavo Ojeda,tavojeda5,2011-11-17 20:45:54,0,20204,364
1109871781630881793,Francisco Otero,PacOteroTlalpan,2019-03-24 11:37:07,0,368,806
